Acc	AttrName	AttrVal
SAMN07283271	disease	Lofgren's syndrome sarcoidosis
SAMN07283270	disease	Lofgren's syndrome sarcoidosis
SAMN07283269	disease	Lofgren's syndrome sarcoidosis
SAMN07283268	disease	Lofgren's syndrome sarcoidosis
SAMN07283267	disease	Lofgren's syndrome sarcoidosis
SAMN07283266	disease	Lofgren's syndrome sarcoidosis
SAMN07283265	disease	Lofgren's syndrome sarcoidosis
SAMN07283264	disease	Lofgren's syndrome sarcoidosis
SAMN07283263	disease	Lofgren's syndrome sarcoidosis
SAMN07283262	disease	Lofgren's syndrome sarcoidosis
SAMN07283261	disease	Lofgren's syndrome sarcoidosis
SAMN07283260	disease	Lofgren's syndrome sarcoidosis
SAMN07283259	disease	Lofgren's syndrome sarcoidosis
SAMN07283258	disease	Lofgren's syndrome sarcoidosis
SAMN07283257	disease	Lofgren's syndrome sarcoidosis
SAMN07283256	disease	Lofgren's syndrome sarcoidosis
SAMN07283255	disease	Lofgren's syndrome sarcoidosis
SAMN07283254	disease	Lofgren's syndrome sarcoidosis
SAMN07283253	disease	Lofgren's syndrome sarcoidosis
SAMN07283252	disease	Lofgren's syndrome sarcoidosis
SAMN07283251	disease	Lofgren's syndrome sarcoidosis
SAMN07283250	disease	Lofgren's syndrome sarcoidosis
SAMN07283249	disease	Lofgren's syndrome sarcoidosis
SAMN07283248	disease	Lofgren's syndrome sarcoidosis
SAMN07283247	disease	Lofgren's syndrome sarcoidosis
SAMN07283246	disease	Lofgren's syndrome sarcoidosis
SAMN07283245	disease	Lofgren's syndrome sarcoidosis
SAMN07283244	disease	Lofgren's syndrome sarcoidosis
SAMN07283243	disease	Lofgren's syndrome sarcoidosis
SAMN07283242	disease	Lofgren's syndrome sarcoidosis
SAMN07283241	disease	Lofgren's syndrome sarcoidosis
SAMN07283240	disease	Lofgren's syndrome sarcoidosis
SAMN07283239	disease	Lofgren's syndrome sarcoidosis
SAMN07283238	disease	Lofgren's syndrome sarcoidosis
SAMN07283237	disease	Lofgren's syndrome sarcoidosis
SAMN07283236	disease	Lofgren's syndrome sarcoidosis
SAMN07283235	disease	Lofgren's syndrome sarcoidosis
SAMN07283234	disease	Lofgren's syndrome sarcoidosis
SAMN07283233	disease	Lofgren's syndrome sarcoidosis
SAMN07283232	disease	Lofgren's syndrome sarcoidosis
SAMN07283231	disease	Lofgren's syndrome sarcoidosis
SAMN07283230	disease	Lofgren's syndrome sarcoidosis
SAMN07283229	disease	Lofgren's syndrome sarcoidosis
SAMN07283228	disease	Lofgren's syndrome sarcoidosis
SAMN07283227	disease	Lofgren's syndrome sarcoidosis
SAMN07283226	disease	Lofgren's syndrome sarcoidosis
SAMN07283225	disease	Lofgren's syndrome sarcoidosis
SAMN07283224	disease	Lofgren's syndrome sarcoidosis
SAMN07283223	disease	Lofgren's syndrome sarcoidosis
SAMN07283222	disease	Lofgren's syndrome sarcoidosis
SAMN07283221	disease	Lofgren's syndrome sarcoidosis
SAMN07283220	disease	Lofgren's syndrome sarcoidosis
SAMN07283219	disease	Lofgren's syndrome sarcoidosis
SAMN07283218	disease	Lofgren's syndrome sarcoidosis
SAMN07283217	disease	Lofgren's syndrome sarcoidosis
SAMN07283216	disease	Lofgren's syndrome sarcoidosis
SAMN07283215	disease	Lofgren's syndrome sarcoidosis
SAMN07283214	disease	Lofgren's syndrome sarcoidosis
SAMN07283213	disease	Lofgren's syndrome sarcoidosis
SAMN07283212	disease	Lofgren's syndrome sarcoidosis
SAMN07283211	disease	Lofgren's syndrome sarcoidosis
SAMN07283210	disease	Lofgren's syndrome sarcoidosis
SAMN07283209	disease	Lofgren's syndrome sarcoidosis
SAMN07283208	disease	Lofgren's syndrome sarcoidosis
SAMN07283207	disease	Lofgren's syndrome sarcoidosis
SAMN07283206	disease	Lofgren's syndrome sarcoidosis
SAMN07283205	disease	Lofgren's syndrome sarcoidosis
SAMN07283204	disease	Lofgren's syndrome sarcoidosis
SAMN07283203	disease	Lofgren's syndrome sarcoidosis
SAMN07283202	disease	Lofgren's syndrome sarcoidosis
SAMN07283201	disease	Lofgren's syndrome sarcoidosis
SAMN07283200	disease	Lofgren's syndrome sarcoidosis
SAMN07283199	disease	Lofgren's syndrome sarcoidosis
SAMN07283198	disease	Lofgren's syndrome sarcoidosis
SAMN07283197	disease	Lofgren's syndrome sarcoidosis
SAMN07283196	disease	Lofgren's syndrome sarcoidosis
SAMN07283195	disease	Lofgren's syndrome sarcoidosis
SAMN07283194	disease	Lofgren's syndrome sarcoidosis
SAMN07283193	disease	Lofgren's syndrome sarcoidosis
SAMN07283192	disease	Lofgren's syndrome sarcoidosis
SAMN07283191	disease	Lofgren's syndrome sarcoidosis
SAMN07283190	disease	Lofgren's syndrome sarcoidosis
SAMN07283189	disease	Lofgren's syndrome sarcoidosis
SAMN07283188	disease	Lofgren's syndrome sarcoidosis
SAMN07283187	disease	Lofgren's syndrome sarcoidosis
SAMN07283186	disease	Lofgren's syndrome sarcoidosis
SAMN07283185	disease	Lofgren's syndrome sarcoidosis
SAMN07283184	disease	Lofgren's syndrome sarcoidosis
SAMN07283183	disease	Lofgren's syndrome sarcoidosis
SAMN07283182	disease	Lofgren's syndrome sarcoidosis
SAMN07283181	disease	Lofgren's syndrome sarcoidosis
SAMN07283180	disease	Lofgren's syndrome sarcoidosis
SAMN07283179	disease	Lofgren's syndrome sarcoidosis
SAMN07283178	disease	Lofgren's syndrome sarcoidosis
SAMN07283177	disease	Lofgren's syndrome sarcoidosis
SAMN07283176	disease	Lofgren's syndrome sarcoidosis
SAMN07283175	disease	Lofgren's syndrome sarcoidosis
SAMN07283174	disease	Lofgren's syndrome sarcoidosis
SAMN07283173	disease	Lofgren's syndrome sarcoidosis
SAMN07283172	disease	Lofgren's syndrome sarcoidosis
SAMN07283171	disease	Lofgren's syndrome sarcoidosis
SAMN07283170	disease	Lofgren's syndrome sarcoidosis
SAMN07283169	disease	Lofgren's syndrome sarcoidosis
SAMN07283168	disease	Lofgren's syndrome sarcoidosis
SAMN07283167	disease	Lofgren's syndrome sarcoidosis
SAMN07283166	disease	Lofgren's syndrome sarcoidosis
SAMN07283165	disease	Lofgren's syndrome sarcoidosis
SAMN07283164	disease	Lofgren's syndrome sarcoidosis
SAMN07283163	disease	Lofgren's syndrome sarcoidosis
SAMN07283162	disease	Lofgren's syndrome sarcoidosis
SAMN07283161	disease	Lofgren's syndrome sarcoidosis
SAMN07283160	disease	Lofgren's syndrome sarcoidosis
SAMN07283159	disease	Lofgren's syndrome sarcoidosis
SAMN07283158	disease	Lofgren's syndrome sarcoidosis
SAMN07283157	disease	Lofgren's syndrome sarcoidosis
SAMN07283156	disease	Lofgren's syndrome sarcoidosis
SAMN07283155	disease	Lofgren's syndrome sarcoidosis
SAMN07283154	disease	Lofgren's syndrome sarcoidosis
SAMN07283153	disease	Lofgren's syndrome sarcoidosis
SAMN07283152	disease	Lofgren's syndrome sarcoidosis
SAMN07283151	disease	Lofgren's syndrome sarcoidosis
SAMN07283150	disease	Lofgren's syndrome sarcoidosis
SAMN07283149	disease	Lofgren's syndrome sarcoidosis
SAMN07283148	disease	Lofgren's syndrome sarcoidosis
SAMN07283147	disease	Lofgren's syndrome sarcoidosis
SAMN07283146	disease	Lofgren's syndrome sarcoidosis
SAMN07283145	disease	Lofgren's syndrome sarcoidosis
SAMN07283144	disease	Lofgren's syndrome sarcoidosis
SAMN07283143	disease	Lofgren's syndrome sarcoidosis
SAMN07283142	disease	Lofgren's syndrome sarcoidosis
SAMN07283141	disease	Lofgren's syndrome sarcoidosis
SAMN07283140	disease	Lofgren's syndrome sarcoidosis
SAMN07283139	disease	Lofgren's syndrome sarcoidosis
SAMN07283138	disease	Lofgren's syndrome sarcoidosis
SAMN07283137	disease	Lofgren's syndrome sarcoidosis
SAMN07283136	disease	Lofgren's syndrome sarcoidosis
SAMN07283135	disease	Lofgren's syndrome sarcoidosis
SAMN07283134	disease	Lofgren's syndrome sarcoidosis
SAMN07283133	disease	Lofgren's syndrome sarcoidosis
SAMN07283132	disease	Lofgren's syndrome sarcoidosis
SAMN07283131	disease	Lofgren's syndrome sarcoidosis
SAMN07283130	disease	Lofgren's syndrome sarcoidosis
SAMN07283129	disease	Lofgren's syndrome sarcoidosis
SAMN07283128	disease	Lofgren's syndrome sarcoidosis
SAMN07283127	disease	Lofgren's syndrome sarcoidosis
SAMN07283126	disease	Lofgren's syndrome sarcoidosis
SAMN07283125	disease	Lofgren's syndrome sarcoidosis
SAMN07283124	disease	Lofgren's syndrome sarcoidosis
SAMN07283123	disease	Lofgren's syndrome sarcoidosis
SAMN07283122	disease	Lofgren's syndrome sarcoidosis
SAMN07283121	disease	Lofgren's syndrome sarcoidosis
SAMN07283120	disease	Lofgren's syndrome sarcoidosis
SAMN07283119	disease	Lofgren's syndrome sarcoidosis
SAMN07283118	disease	Lofgren's syndrome sarcoidosis
SAMN07283117	disease	Lofgren's syndrome sarcoidosis
SAMN07283116	disease	Lofgren's syndrome sarcoidosis
SAMN07283115	disease	Lofgren's syndrome sarcoidosis
SAMN07283114	disease	Lofgren's syndrome sarcoidosis
SAMN07283113	disease	Lofgren's syndrome sarcoidosis
SAMN07283112	disease	Lofgren's syndrome sarcoidosis
SAMN07283111	disease	Lofgren's syndrome sarcoidosis
SAMN07283110	disease	Lofgren's syndrome sarcoidosis
SAMN07283109	disease	Lofgren's syndrome sarcoidosis
SAMN07283108	disease	Lofgren's syndrome sarcoidosis
SAMN07283107	disease	Lofgren's syndrome sarcoidosis
SAMN07283106	disease	Lofgren's syndrome sarcoidosis
SAMN07283105	disease	Lofgren's syndrome sarcoidosis
SAMN07283104	disease	Lofgren's syndrome sarcoidosis
SAMN07283101	disease	Lofgren's syndrome sarcoidosis
SAMN07283100	disease	Lofgren's syndrome sarcoidosis
SAMN07283099	disease	Lofgren's syndrome sarcoidosis
SAMN07283098	disease	Lofgren's syndrome sarcoidosis
SAMN07283097	disease	Lofgren's syndrome sarcoidosis
SAMN07283096	disease	Lofgren's syndrome sarcoidosis
SAMN07283095	disease	Lofgren's syndrome sarcoidosis
SAMN07283094	disease	Lofgren's syndrome sarcoidosis
SAMN07283093	disease	Lofgren's syndrome sarcoidosis
SAMN07283092	disease	Lofgren's syndrome sarcoidosis
SAMN07283091	disease	Lofgren's syndrome sarcoidosis
SAMN07283090	disease	Lofgren's syndrome sarcoidosis
SAMN07283089	disease	Lofgren's syndrome sarcoidosis
SAMN07283088	disease	Lofgren's syndrome sarcoidosis
SAMN07283087	disease	Lofgren's syndrome sarcoidosis
SAMN07283086	disease	Lofgren's syndrome sarcoidosis
SAMN07283085	disease	Lofgren's syndrome sarcoidosis
SAMN07283084	disease	Lofgren's syndrome sarcoidosis
SAMN07283083	disease	Lofgren's syndrome sarcoidosis
SAMN07283082	disease	Lofgren's syndrome sarcoidosis
SAMN07283081	disease	Lofgren's syndrome sarcoidosis
SAMN07283080	disease	Lofgren's syndrome sarcoidosis
SAMN07283079	disease	Lofgren's syndrome sarcoidosis
SAMN07283078	disease	Lofgren's syndrome sarcoidosis
SAMN07283077	disease	Lofgren's syndrome sarcoidosis
SAMN07281520	disease	Fibrosis (non-sarcoidosis)
SAMN07281519	disease	Non-LS sarcoidosis
SAMN07281518	disease	Non-LS sarcoidosis
SAMN07281517	disease	Non-LS sarcoidosis
SAMN07281516	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07281515	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07281514	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07281513	disease	Fibrosis (non-sarcoidosis)
SAMN07281512	disease	Fibrosis (non-sarcoidosis)
SAMN07281511	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07281510	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07281509	disease	Non-LS sarcoidosis
SAMN07281508	disease	Non-LS sarcoidosis
SAMN07281507	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07281506	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07281505	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07281504	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07281503	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07281502	disease	Non-LS sarcoidosis
SAMN07281501	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07281500	disease	None (healthy control)
SAMN07281499	disease	Fibrosis (non-sarcoidosis)
SAMN07269592	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07269591	disease	Fibrosis (non-sarcoidosis)
SAMN07269590	disease	Fibrosis (non-sarcoidosis)
SAMN07269589	disease	Non-LS sarcoidosis
SAMN07269588	disease	Non-LS sarcoidosis
SAMN07269587	disease	Non-LS sarcoidosis
SAMN07269586	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07269585	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07269584	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07269583	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07269582	disease	Fibrosis (non-sarcoidosis)
SAMN07269581	disease	Fibrosis (non-sarcoidosis)
SAMN07269580	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07269579	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07269578	disease	Non-LS sarcoidosis
SAMN07269577	disease	Non-LS sarcoidosis
SAMN07269576	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07269575	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07269574	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07269573	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07269572	disease	Lofgren's syndrome (LS) sarcoidosis
SAMN07269571	disease	Non-LS sarcoidosis
SAMN07269570	disease	None (healthy control)
SAMN07363080	disease	malaria
SAMN07363079	disease	malaria
SAMN07363078	disease	malaria
SAMN07363077	disease	malaria
SAMN07363076	disease	malaria
SAMN07363075	disease	malaria
SAMN07363074	disease	malaria
SAMN07362339	disease	malaria
SAMN07311743	disease	melanoma
SAMN07311741	disease	adenocarcinoma
SAMN07344917	disease	Colorectal cancer
SAMN07344916	disease	Colorectal cancer
SAMN07344915	disease	Colorectal cancer
SAMN07344914	disease	Colorectal cancer
SAMN07344913	disease	Colorectal cancer
SAMN07344912	disease	Colorectal cancer
SAMN07344911	disease	Colorectal cancer
SAMN07344910	disease	Colorectal cancer
SAMN07342075	disease	Cystic fibrosis
SAMN07342074	disease	Cystic fibrosis
SAMN07342072	disease	Cystic fibrosis
SAMN07342071	disease	Cystic fibrosis
SAMN07342069	disease	Cystic fibrosis
SAMN07342052	disease	Cystic fibrosis
SAMN07341914	disease	Cystic fibrosis
SAMN07341909	disease	Cystic fibrosis
SAMN07341905	disease	Cystic Fibrosis
SAMN07341904	disease	Cystic Fibrosis
SAMN07341903	disease	Cystic Fibrosis
SAMN07341902	disease	Cystic Fibrosis
SAMN07341901	disease	Cystic Fibrosis
SAMN07341900	disease	Cystic Fibrosis
SAMN07342078	disease	Cystic fibrosis
SAMN07342077	disease	Cystic fibrosis
SAMN07312507	disease	LUAD
SAMN07312506	disease	LUAD
SAMN05356474	disease	breast cancer
SAMN05356473	disease	breast cancer
SAMN05356472	disease	breast cancer
SAMN05356471	disease	breast cancer
SAMN05356470	disease	breast cancer
SAMN05356469	disease	breast cancer
SAMN05356468	disease	breast cancer
SAMN05356467	disease	breast cancer
SAMN05356466	disease	breast cancer
SAMN04589987	disease	Melanoma
SAMN07306233	disease	Hemolytic anemia
SAMN05571517	disease	esophageal cancer
SAMN05571516	disease	esophageal cancer
SAMN05571515	disease	esophageal cancer
SAMN05571514	disease	esophageal cancer
SAMN05571513	disease	esophageal cancer
SAMN05571512	disease	esophageal cancer
SAMN05571511	disease	esophageal cancer
SAMN05571510	disease	esophageal cancer
SAMN05571509	disease	esophageal cancer
SAMN05571508	disease	esophageal cancer
SAMN05571507	disease	esophageal cancer
SAMN05571506	disease	esophageal cancer
SAMN05571505	disease	esophageal cancer
SAMN05571504	disease	esophageal cancer
SAMN05571503	disease	esophageal cancer
SAMN05571502	disease	esophageal cancer
SAMN05571501	disease	esophageal cancer
SAMN05571500	disease	esophageal cancer
SAMN05571499	disease	esophageal cancer
SAMN05571498	disease	esophageal cancer
SAMN05571497	disease	esophageal cancer
SAMN05571496	disease	esophageal cancer
SAMN05571495	disease	esophageal cancer
SAMN05571494	disease	esophageal cancer
SAMN05571493	disease	esophageal cancer
SAMN05571492	disease	esophageal cancer
SAMN05571491	disease	esophageal cancer
SAMN05571490	disease	esophageal cancer
SAMN05571489	disease	esophageal cancer
SAMN05571488	disease	esophageal cancer
SAMN05571487	disease	esophageal cancer
SAMN05571486	disease	esophageal cancer
SAMN05571485	disease	esophageal cancer
SAMN05571484	disease	esophageal cancer
SAMN05571483	disease	esophageal cancer
SAMN05571482	disease	esophageal cancer
SAMN05571481	disease	esophageal cancer
SAMN05571480	disease	esophageal cancer
SAMN05571479	disease	esophageal cancer
SAMN05571478	disease	esophageal cancer
SAMN05571477	disease	esophageal cancer
SAMN05571476	disease	esophageal cancer
SAMN05571475	disease	esophageal cancer
SAMN05571474	disease	esophageal cancer
SAMN05571473	disease	esophageal cancer
SAMN05571472	disease	esophageal cancer
SAMN05571471	disease	esophageal cancer
SAMN05571470	disease	esophageal cancer
SAMN05571469	disease	esophageal cancer
SAMN05571468	disease	esophageal cancer
SAMN07302929	disease	colorectal cancer
SAMN06640016	disease	Alzheimer's disease
SAMN06640015	disease	Parkinson's Disease
SAMN07291589	disease	suspected lysosomal storage disease
SAMN07291588	disease	suspected lysosomal storage disease
SAMN07291587	disease	suspected lysosomal storage disease
SAMN07276200	disease	Brain Stroke
SAMN07276466	disease	not applicable
SAMN07276465	disease	not applicable
SAMN07276464	disease	not applicable
SAMN07276463	disease	not applicable
SAMN07276462	disease	not applicable
